fact_table_natural_key (txn_id) 	accm_txn_complete_time
5517	5/22/2022 19:02
5518	5/19/2022 10:31
5519	5/23/2022 8:30
5520	5/21/2022 22:05
5521	5/18/2022 23:47
5522	5/19/2022 2:17
5523	5/21/2022 21:11
5524	5/25/2022 2:18
5525	5/23/2022 18:05
5526	5/22/2022 3:18
5527	5/16/2022 20:54
5528	5/20/2022 18:35
5529	5/20/2022 23:26
5530	5/24/2022 17:30
5531	5/22/2022 4:33
5532	5/16/2022 23:21
5533	5/22/2022 10:28
5534	5/21/2022 21:57
5535	5/18/2022 10:48
5536	5/24/2022 15:54
5537	5/24/2022 10:28
5538	5/21/2022 11:15
5539	5/18/2022 5:18
5540	5/17/2022 2:23
5541	5/25/2022 2:19
5542	5/24/2022 9:10
5543	5/20/2022 20:55
5544	5/24/2022 23:11
5545	5/24/2022 18:43
5546	5/24/2022 1:06
5547	5/16/2022 16:09
5548	5/19/2022 17:21
5549	5/19/2022 18:12
5550	5/19/2022 14:21
5551	5/20/2022 15:37
5552	5/20/2022 10:40
5553	5/19/2022 7:45
5554	5/18/2022 17:50
5555	5/21/2022 3:48
5556	5/17/2022 1:54
5557	5/19/2022 10:57
5558	5/23/2022 21:35
5559	5/20/2022 0:24
5560	5/24/2022 12:16
5561	5/16/2022 17:06
5562	5/17/2022 5:09
5563	5/19/2022 3:06
5564	5/23/2022 6:07
5565	5/16/2022 17:14
5566	5/23/2022 17:21
5567	5/23/2022 3:23
5568	5/18/2022 13:56
5569	5/19/2022 22:35
5570	5/19/2022 19:35
5571	5/25/2022 7:10
5572	5/23/2022 4:54
5573	5/17/2022 13:01
5574	5/19/2022 2:40
5575	5/16/2022 21:21
5576	5/22/2022 20:54
5577	5/24/2022 18:05
5578	5/16/2022 22:41
5579	5/23/2022 17:22
5580	5/25/2022 0:34
5581	5/18/2022 1:30
5582	5/21/2022 13:06
5583	5/22/2022 4:29
5584	5/17/2022 3:53
5585	5/18/2022 0:46
5586	5/23/2022 16:29
5587	5/19/2022 1:51
5588	5/19/2022 11:25
5589	5/20/2022 17:59
5590	5/24/2022 19:20
5591	5/25/2022 3:12
5592	5/19/2022 0:05
5593	5/24/2022 16:19
5594	5/22/2022 20:04
5595	5/19/2022 11:12
5596	5/19/2022 16:18
5597	5/23/2022 7:13
5598	5/18/2022 11:13
5599	5/21/2022 11:27
5600	5/19/2022 0:22
5601	5/22/2022 20:48
5602	5/19/2022 5:07
5603	5/21/2022 20:50
5604	5/23/2022 10:58
5605	5/20/2022 3:34
5606	5/21/2022 10:08
5607	5/24/2022 23:51
5608	5/21/2022 8:47
5609	5/22/2022 8:03
5610	5/20/2022 1:14
5611	5/21/2022 17:38
5612	5/23/2022 5:01
5613	5/23/2022 0:24
5614	5/18/2022 15:12
5615	5/23/2022 21:52
5616	5/16/2022 19:31
5617	5/23/2022 21:28
5618	5/24/2022 9:48
5619	5/23/2022 18:37
5620	5/20/2022 2:20
5621	5/17/2022 10:57
5622	5/20/2022 9:09
5623	5/17/2022 1:47
5624	5/25/2022 2:02
5625	5/24/2022 4:23
5626	5/21/2022 10:38
5627	5/21/2022 17:00
5628	5/24/2022 12:40
5629	5/20/2022 12:23
5630	5/23/2022 10:30
5631	5/17/2022 23:28
5632	5/25/2022 7:15
5633	5/23/2022 20:28
5634	5/20/2022 15:27
5635	5/23/2022 20:10
5636	5/24/2022 18:02
5637	5/20/2022 6:45
5638	5/23/2022 15:35
5639	5/22/2022 12:36
5640	5/23/2022 1:20
5641	5/17/2022 14:32
5642	5/17/2022 0:57
5643	5/22/2022 13:24
5644	5/17/2022 17:03
5645	5/21/2022 18:53
5646	5/17/2022 20:52
5647	5/19/2022 0:14
5648	5/20/2022 2:26
5649	5/22/2022 16:33
5650	5/24/2022 10:48
5651	5/23/2022 5:36
5652	5/23/2022 13:15
5653	5/20/2022 16:07
5654	5/25/2022 8:09
5655	5/24/2022 10:01
5656	5/21/2022 16:58
5657	5/22/2022 3:41
5658	5/23/2022 22:53
5659	5/20/2022 2:21
5660	5/21/2022 22:42
5661	5/20/2022 3:07
5662	5/19/2022 15:38
5663	5/19/2022 22:42
5664	5/16/2022 14:42
5665	5/17/2022 9:09
5666	5/20/2022 20:17
5667	5/20/2022 3:33
5668	5/16/2022 14:13
5669	5/20/2022 10:22
5670	5/24/2022 7:51
5671	5/23/2022 16:23
5672	5/23/2022 17:59
5673	5/24/2022 12:15
5674	5/23/2022 14:03
5675	5/19/2022 7:55
5676	5/25/2022 2:57
5677	5/20/2022 10:12
5678	5/18/2022 0:59
5679	5/24/2022 20:37
5680	5/20/2022 3:57
5681	5/16/2022 17:50
5682	5/21/2022 2:52
5683	5/18/2022 0:27
5684	5/17/2022 14:14
5685	5/18/2022 18:02
5686	5/21/2022 14:59
5687	5/23/2022 7:00
5688	5/19/2022 1:01
5689	5/19/2022 5:48
5690	5/16/2022 14:48
5691	5/22/2022 21:59
5692	5/20/2022 1:38
5693	5/23/2022 8:34
5694	5/20/2022 2:33
5695	5/23/2022 5:21
5696	5/24/2022 19:47
5697	5/21/2022 15:14
5698	5/17/2022 13:28
5699	5/21/2022 0:20
5700	5/16/2022 16:54
5701	5/22/2022 0:15
5702	5/18/2022 15:47
5703	5/18/2022 16:49
5704	5/18/2022 11:33
5705	5/19/2022 17:11
5706	5/18/2022 17:33
5707	5/18/2022 18:54
5708	5/17/2022 15:45
5709	5/17/2022 7:00
5710	5/23/2022 17:58
5711	5/17/2022 8:14
5712	5/17/2022 20:50
5713	5/24/2022 2:19
5714	5/20/2022 6:02
5715	5/24/2022 13:20
5716	5/20/2022 8:53
5717	5/24/2022 10:40
5718	5/23/2022 22:50
5719	5/17/2022 18:39
5720	5/16/2022 20:44
5721	5/21/2022 20:40
5722	5/24/2022 1:38
5723	5/25/2022 3:20
5724	5/25/2022 5:11
5725	5/18/2022 14:28
5726	5/17/2022 19:20
5727	5/20/2022 18:40
5728	5/25/2022 6:57
5729	5/19/2022 17:34
5730	5/17/2022 10:54
5731	5/18/2022 7:07
5732	5/20/2022 17:06
5733	5/17/2022 9:47
5734	5/16/2022 19:09
5735	5/25/2022 2:22
5736	5/18/2022 15:45
5737	5/21/2022 4:40
5738	5/21/2022 0:16
5739	5/22/2022 13:28
5740	5/17/2022 10:17
5741	5/16/2022 13:16
5742	5/19/2022 21:23
5743	5/19/2022 1:29
5744	5/24/2022 8:02
5745	5/20/2022 10:53
5746	5/19/2022 1:51
5747	5/23/2022 20:11
5748	5/17/2022 10:19
5749	5/20/2022 15:42
5750	5/25/2022 8:42
5751	5/19/2022 0:14
5752	5/18/2022 21:41
5753	5/18/2022 21:55
5754	5/25/2022 7:26
5755	5/17/2022 8:34
5756	5/18/2022 17:27
5757	5/23/2022 16:36
5758	5/17/2022 8:42
5759	5/22/2022 5:04
5760	5/18/2022 2:17
5761	5/22/2022 4:18
5762	5/20/2022 7:45
5763	5/19/2022 6:00
5764	5/23/2022 21:49
5765	5/18/2022 10:03
5766	5/16/2022 17:41
5767	5/23/2022 5:55
5768	5/18/2022 16:43
5769	5/21/2022 0:49
5770	5/16/2022 21:50
5771	5/17/2022 11:00
5772	5/18/2022 5:43
5773	5/20/2022 9:48
5774	5/23/2022 12:27
5775	5/24/2022 18:29
5776	5/23/2022 14:36
5777	5/19/2022 16:27
5778	5/19/2022 17:27
5779	5/17/2022 5:31
5780	5/21/2022 3:09
5781	5/23/2022 21:21
5782	5/17/2022 12:09
5783	5/21/2022 22:14
5784	5/20/2022 9:50
5785	5/17/2022 5:39
5786	5/18/2022 0:06
5787	5/23/2022 5:18
5788	5/22/2022 18:23
5789	5/23/2022 21:51
5790	5/20/2022 9:51
5791	5/20/2022 13:24
5792	5/18/2022 12:36
5793	5/21/2022 10:58
5794	5/17/2022 17:57
5795	5/24/2022 21:10
5796	5/17/2022 17:32
5797	5/22/2022 13:13
5798	5/18/2022 4:11
5799	5/17/2022 14:10
5800	5/19/2022 23:13
5801	5/17/2022 1:06
5802	5/20/2022 1:32
5803	5/20/2022 19:20
5804	5/18/2022 0:12
5805	5/18/2022 1:59
5806	5/17/2022 23:21
5807	5/18/2022 20:36
5808	5/21/2022 22:24
5809	5/17/2022 16:53
5810	5/21/2022 7:13
5811	5/19/2022 1:26
5812	5/22/2022 5:28
5813	5/17/2022 11:44
5814	5/21/2022 14:08
5815	5/16/2022 16:09
5816	5/24/2022 6:34
5817	5/23/2022 18:34
5818	5/25/2022 5:45
5819	5/21/2022 11:09
5820	5/21/2022 21:58
5821	5/22/2022 20:15
5822	5/21/2022 11:58
5823	5/24/2022 17:04
5824	5/21/2022 20:26
5825	5/22/2022 10:16
5826	5/17/2022 11:51
5827	5/24/2022 19:14
5828	5/22/2022 15:08
5829	5/20/2022 2:41
5830	5/22/2022 10:51
5831	5/23/2022 19:24
5832	5/20/2022 3:12
5833	5/19/2022 15:36
5834	5/18/2022 0:39
5835	5/18/2022 6:34
5836	5/19/2022 3:53
5837	5/22/2022 13:35
5838	5/23/2022 2:23
5839	5/24/2022 4:58
5840	5/21/2022 21:51
5841	5/19/2022 13:17
5842	5/19/2022 0:41
5843	5/22/2022 12:20
5844	5/24/2022 3:41
5845	5/24/2022 22:39
5846	5/19/2022 14:15
5847	5/21/2022 10:58
5848	5/22/2022 6:10
5849	5/17/2022 4:29
5850	5/22/2022 22:39
5851	5/17/2022 11:21
5852	5/16/2022 15:36
5853	5/20/2022 11:48
5854	5/17/2022 21:51
5855	5/25/2022 8:02
5856	5/22/2022 6:26
5857	5/17/2022 7:00
5858	5/21/2022 22:14
5859	5/23/2022 12:15
5860	5/19/2022 22:06
5861	5/16/2022 15:35
5862	5/24/2022 22:10
5863	5/23/2022 16:47
5864	5/22/2022 0:42
5865	5/17/2022 8:18
5866	5/17/2022 1:59
5867	5/21/2022 22:05
5868	5/25/2022 6:30
5869	5/20/2022 9:47
5870	5/18/2022 18:05
5871	5/17/2022 17:17
5872	5/18/2022 21:55
5873	5/19/2022 4:21
5874	5/25/2022 5:16
5875	5/21/2022 2:54
5876	5/19/2022 23:01
5877	5/21/2022 18:43
5878	5/16/2022 13:07
5879	5/21/2022 14:57
5880	5/18/2022 5:54
5881	5/24/2022 17:52
5882	5/18/2022 5:50
5883	5/16/2022 13:29
5884	5/22/2022 18:53
5885	5/20/2022 7:25
5886	5/18/2022 13:16
5887	5/25/2022 1:30
5888	5/21/2022 17:33
5889	5/25/2022 7:43
5890	5/24/2022 8:36
5891	5/21/2022 3:38
5892	5/23/2022 22:07
5893	5/16/2022 22:15
5894	5/17/2022 1:25
5895	5/25/2022 7:51
5896	5/18/2022 0:49
5897	5/20/2022 19:34
5898	5/21/2022 17:59
5899	5/19/2022 4:13
5900	5/24/2022 12:04
5901	5/20/2022 18:49
5902	5/20/2022 23:25
5903	5/23/2022 8:45
5904	5/21/2022 11:53
5905	5/24/2022 18:08
5906	5/25/2022 7:52
5907	5/20/2022 10:07
5908	5/17/2022 3:58
5909	5/20/2022 14:06
5910	5/20/2022 12:03
5911	5/22/2022 9:36
5912	5/19/2022 11:46
5913	5/20/2022 8:22
5914	5/18/2022 7:27
5915	5/19/2022 0:19
5916	5/20/2022 21:01
5917	5/18/2022 17:51
5918	5/20/2022 9:39
5919	5/17/2022 18:50
5920	5/17/2022 8:42
5921	5/17/2022 17:53
5922	5/16/2022 21:49
5923	5/24/2022 6:13
5924	5/23/2022 23:46
5925	5/22/2022 20:08
5926	5/21/2022 10:49
5927	5/23/2022 22:13
5928	5/22/2022 23:21
5929	5/18/2022 18:56
5930	5/22/2022 8:14
5931	5/16/2022 23:15
5932	5/20/2022 16:30
5933	5/19/2022 10:31
5934	5/24/2022 6:38
5935	5/17/2022 16:09
5936	5/21/2022 2:19
5937	5/17/2022 10:03
5938	5/19/2022 3:29
5939	5/22/2022 16:58
5940	5/22/2022 17:53
5941	5/20/2022 2:57
5942	5/19/2022 4:16
5943	5/19/2022 9:39
5944	5/20/2022 5:58
5945	5/23/2022 2:34
5946	5/23/2022 1:10
5947	5/20/2022 8:11
5948	5/17/2022 0:47
5949	5/21/2022 3:08
5950	5/19/2022 13:51
5951	5/21/2022 13:08
5952	5/21/2022 11:01
5953	5/23/2022 14:47
5954	5/21/2022 13:53
5955	5/18/2022 17:56
5956	5/21/2022 8:55
5957	5/19/2022 16:58
5958	5/21/2022 11:49
5959	5/19/2022 4:43
5960	5/19/2022 2:17
5961	5/17/2022 0:27
5962	5/22/2022 14:26
5963	5/24/2022 8:12
5964	5/23/2022 8:44
5965	5/19/2022 20:02
5966	5/19/2022 6:30
5967	5/23/2022 2:42
5968	5/17/2022 15:29
5969	5/18/2022 0:49
5970	5/16/2022 19:59
5971	5/21/2022 8:25
5972	5/23/2022 17:03
5973	5/22/2022 9:36
5974	5/16/2022 23:14
5975	5/20/2022 2:47
5976	5/23/2022 18:35
5977	5/23/2022 9:27
5978	5/19/2022 18:31
5979	5/19/2022 16:19
5980	5/24/2022 6:39
5981	5/22/2022 21:20
5982	5/19/2022 17:48
5983	5/17/2022 23:59
5984	5/23/2022 2:52
5985	5/20/2022 6:42
5986	5/21/2022 7:16
5987	5/20/2022 9:31
5988	5/19/2022 14:23
5989	5/20/2022 17:43
5990	5/20/2022 13:59
5991	5/21/2022 14:51
5992	5/20/2022 20:49
5993	5/23/2022 12:21
5994	5/22/2022 5:29
5995	5/22/2022 11:43
5996	5/21/2022 18:03
5997	5/25/2022 2:32
5998	5/19/2022 20:26
5999	5/21/2022 13:30
6000	5/19/2022 21:09
6001	5/17/2022 19:15
6002	5/21/2022 7:02
6003	5/24/2022 16:12
6004	5/18/2022 14:22
6005	5/18/2022 3:17
6006	5/18/2022 22:00
6007	5/24/2022 20:07
6008	5/24/2022 19:17
6009	5/24/2022 18:37
6010	5/16/2022 13:18
6011	5/22/2022 10:11
6012	5/23/2022 23:39
6013	5/17/2022 8:49
6014	5/23/2022 5:48
6015	5/17/2022 0:47
6016	5/17/2022 2:43
6017	5/19/2022 13:42
6018	5/21/2022 5:05
6019	5/20/2022 11:34
6020	5/22/2022 11:15
6021	5/24/2022 16:23
6022	5/17/2022 9:53
6023	5/25/2022 0:41
6024	5/18/2022 6:11
6025	5/23/2022 18:53
6026	5/18/2022 14:30
6027	5/17/2022 15:10
6028	5/24/2022 13:07
6029	5/21/2022 6:02
6030	5/19/2022 11:27
6031	5/24/2022 12:02
6032	5/24/2022 5:10
6033	5/22/2022 20:39
6034	5/17/2022 17:12
6035	5/19/2022 12:27
6036	5/22/2022 21:21
6037	5/20/2022 0:54
6038	5/18/2022 12:56
6039	5/18/2022 5:35
6040	5/18/2022 22:11
6041	5/19/2022 1:17
6042	5/19/2022 4:35
6043	5/20/2022 18:41
6044	5/24/2022 22:00
6045	5/23/2022 12:24
6046	5/19/2022 11:24
6047	5/19/2022 17:55
6048	5/21/2022 17:27
6049	5/20/2022 0:49
6050	5/22/2022 8:01
6051	5/21/2022 4:46
6052	5/18/2022 23:52
6053	5/17/2022 9:39
6054	5/16/2022 23:11
6055	5/24/2022 4:24
6056	5/22/2022 17:16
6057	5/21/2022 20:36
6058	5/23/2022 8:13
6059	5/22/2022 17:57
6060	5/23/2022 2:10
6061	5/22/2022 0:13
6062	5/23/2022 22:03
6063	5/17/2022 3:56
6064	5/18/2022 4:10
6065	5/23/2022 2:46
6066	5/23/2022 20:33
6067	5/17/2022 19:55
6068	5/18/2022 0:49
6069	5/22/2022 9:25
6070	5/16/2022 22:04
6071	5/20/2022 2:56
6072	5/24/2022 22:55
6073	5/20/2022 22:25
6074	5/23/2022 11:19
6075	5/20/2022 6:58
6076	5/20/2022 9:27
6077	5/25/2022 4:32
6078	5/20/2022 17:48
6079	5/21/2022 5:58
6080	5/19/2022 12:56
6081	5/17/2022 11:39
6082	5/21/2022 5:38
6083	5/20/2022 14:55
6084	5/22/2022 0:42
6085	5/21/2022 1:45
6086	5/17/2022 15:51
6087	5/21/2022 11:15
6088	5/22/2022 18:01
6089	5/25/2022 5:24
6090	5/18/2022 20:52
6091	5/22/2022 19:03
6092	5/24/2022 18:05
6093	5/17/2022 20:42
6094	5/20/2022 8:01
6095	5/23/2022 22:17
6096	5/17/2022 0:31
6097	5/21/2022 19:51
6098	5/17/2022 17:30
6099	5/21/2022 20:30
6100	5/17/2022 0:37
6101	5/22/2022 7:55
6102	5/18/2022 19:14
6103	5/20/2022 18:31
6104	5/24/2022 14:29
6105	5/23/2022 4:44
6106	5/20/2022 0:42
6107	5/16/2022 18:43
6108	5/20/2022 22:01
6109	5/24/2022 11:33
6110	5/22/2022 17:27
6111	5/21/2022 2:37
6112	5/16/2022 18:50
6113	5/22/2022 8:06
6114	5/18/2022 23:59
6115	5/23/2022 7:07
6116	5/16/2022 18:53
6117	5/17/2022 22:24
6118	5/20/2022 5:03
6119	5/21/2022 6:56
6120	5/16/2022 14:03
6121	5/20/2022 6:33
6122	5/24/2022 2:52
6123	5/19/2022 7:37
6124	5/25/2022 3:59
6125	5/19/2022 10:53
6126	5/21/2022 9:13
6127	5/23/2022 17:16
6128	5/21/2022 14:44
6129	5/23/2022 22:45
6130	5/21/2022 1:27
6131	5/22/2022 1:28
6132	5/25/2022 3:49
6133	5/20/2022 18:18
6134	5/18/2022 9:17
6135	5/17/2022 2:26
6136	5/19/2022 2:26
6137	5/24/2022 3:28
6138	5/23/2022 22:39
6139	5/19/2022 2:12
6140	5/16/2022 23:53
6141	5/21/2022 10:59
6142	5/24/2022 2:40
6143	5/23/2022 13:36
6144	5/18/2022 18:43
6145	5/19/2022 8:50
6146	5/25/2022 4:29
6147	5/19/2022 9:59
6148	5/22/2022 14:40
6149	5/22/2022 15:00
6150	5/18/2022 19:45
6151	5/24/2022 10:04
6152	5/19/2022 8:46
6153	5/21/2022 0:12
6154	5/23/2022 5:16
6155	5/22/2022 8:25
6156	5/25/2022 4:13
6157	5/21/2022 2:23
6158	5/20/2022 16:57
6159	5/17/2022 17:05
6160	5/20/2022 9:45
6161	5/21/2022 19:22
6162	5/19/2022 20:54
6163	5/22/2022 23:43
6164	5/20/2022 11:26
6165	5/22/2022 11:18
6166	5/19/2022 8:39
6167	5/22/2022 20:59
6168	5/22/2022 20:42
6169	5/18/2022 23:14
6170	5/20/2022 2:25
6171	5/20/2022 1:51
6172	5/18/2022 21:10
6173	5/22/2022 1:25
6174	5/25/2022 2:20
6175	5/16/2022 14:38
6176	5/19/2022 7:30
6177	5/20/2022 20:21
6178	5/21/2022 14:52
6179	5/20/2022 22:53
6180	5/19/2022 13:14
6181	5/23/2022 1:32
6182	5/20/2022 15:12
6183	5/19/2022 7:13
6184	5/23/2022 0:45
6185	5/17/2022 15:19
6186	5/20/2022 21:54
6187	5/25/2022 1:12
6188	5/20/2022 10:44
6189	5/17/2022 21:11
6190	5/23/2022 5:07
6191	5/20/2022 14:01
6192	5/21/2022 17:23
6193	5/17/2022 21:58
6194	5/20/2022 14:10
6195	5/19/2022 4:14
6196	5/25/2022 4:11
6197	5/24/2022 12:23
6198	5/21/2022 19:46
6199	5/16/2022 12:52
6200	5/21/2022 10:00
6201	5/19/2022 0:03
6202	5/25/2022 2:21
6203	5/24/2022 18:05
6204	5/19/2022 6:10
6205	5/23/2022 5:58
6206	5/16/2022 14:16
6207	5/25/2022 5:44
6208	5/23/2022 2:35
6209	5/19/2022 0:23
6210	5/25/2022 7:35
6211	5/20/2022 16:57
6212	5/18/2022 6:45
6213	5/17/2022 8:47
6214	5/24/2022 1:13
6215	5/16/2022 17:32
6216	5/20/2022 13:25
6217	5/21/2022 2:02
6218	5/23/2022 21:22
6219	5/21/2022 9:44
6220	5/21/2022 14:03
6221	5/23/2022 8:33
6222	5/16/2022 12:05
6223	5/21/2022 10:34
6224	5/16/2022 14:06
6225	5/18/2022 22:35
6226	5/21/2022 16:10
6227	5/24/2022 22:48
6228	5/19/2022 15:52
6229	5/16/2022 20:32
6230	5/24/2022 21:30
6231	5/20/2022 0:39
6232	5/18/2022 13:32
6233	5/21/2022 16:50
6234	5/17/2022 7:03
6235	5/18/2022 5:26
6236	5/21/2022 8:57
6237	5/17/2022 13:50
6238	5/19/2022 16:28
6239	5/23/2022 20:58
6240	5/22/2022 6:32
6241	5/22/2022 5:18
6242	5/20/2022 2:07
6243	5/20/2022 6:40
6244	5/24/2022 18:58
6245	5/19/2022 17:07
6246	5/17/2022 15:47
6247	5/20/2022 19:02
6248	5/23/2022 6:29
6249	5/23/2022 20:18
6250	5/22/2022 14:21
6251	5/18/2022 6:32
6252	5/16/2022 14:26
6253	5/22/2022 21:14
6254	5/22/2022 13:03
6255	5/24/2022 4:08
6256	5/19/2022 7:27
6257	5/24/2022 0:07
6258	5/20/2022 22:03
6259	5/16/2022 19:18
6260	5/18/2022 12:58
6261	5/22/2022 4:09
6262	5/19/2022 9:42
6263	5/17/2022 23:00
6264	5/23/2022 22:20
6265	5/20/2022 9:39
6266	5/17/2022 19:46
6267	5/24/2022 5:23
6268	5/21/2022 17:18
6269	5/23/2022 14:47
6270	5/18/2022 5:32
6271	5/24/2022 18:59
6272	5/21/2022 17:52
6273	5/16/2022 23:10
6274	5/19/2022 20:24
6275	5/19/2022 2:30
6276	5/19/2022 16:34
6277	5/24/2022 18:03
6278	5/17/2022 17:21
6279	5/17/2022 2:11
6280	5/22/2022 1:00
6281	5/16/2022 15:40
6282	5/17/2022 12:01
6283	5/19/2022 2:58
6284	5/17/2022 18:58
6285	5/19/2022 17:53
6286	5/17/2022 12:29
6287	5/24/2022 2:53
6288	5/21/2022 4:25
6289	5/24/2022 17:45
6290	5/24/2022 8:34
6291	5/23/2022 10:19
6292	5/24/2022 13:59
6293	5/25/2022 3:45
6294	5/19/2022 22:41
6295	5/19/2022 12:37
6296	5/22/2022 18:41
6297	5/22/2022 4:36
6298	5/22/2022 22:18
6299	5/19/2022 16:43
6300	5/24/2022 0:54
6301	5/17/2022 9:00
6302	5/21/2022 7:13
6303	5/24/2022 8:32
6304	5/23/2022 13:49
6305	5/25/2022 4:05
6306	5/20/2022 15:44
6307	5/19/2022 6:53
6308	5/21/2022 16:22
6309	5/21/2022 20:53
6310	5/22/2022 19:05
6311	5/23/2022 15:57
6312	5/17/2022 16:02
6313	5/24/2022 9:23
6314	5/24/2022 14:03
6315	5/25/2022 5:08
6316	5/17/2022 22:41
6317	5/23/2022 8:38
6318	5/17/2022 12:08
6319	5/18/2022 10:29
6320	5/19/2022 22:46
6321	5/20/2022 6:10
6322	5/23/2022 5:08
6323	5/25/2022 5:35
6324	5/18/2022 8:37
6325	5/21/2022 17:52
6326	5/20/2022 22:56
6327	5/22/2022 21:13
6328	5/19/2022 10:08
6329	5/22/2022 21:37
6330	5/24/2022 22:48
6331	5/19/2022 13:55
6332	5/16/2022 13:55
6333	5/24/2022 2:43
6334	5/24/2022 7:42
6335	5/24/2022 8:17
6336	5/24/2022 6:19
6337	5/18/2022 23:28
6338	5/19/2022 3:52
6339	5/23/2022 1:38
6340	5/23/2022 3:17
6341	5/25/2022 5:46
6342	5/18/2022 8:04
6343	5/20/2022 4:29
6344	5/18/2022 8:58
6345	5/22/2022 5:10
6346	5/16/2022 16:34
6347	5/19/2022 10:12
6348	5/20/2022 4:35
6349	5/20/2022 10:37
6350	5/23/2022 17:12
6351	5/18/2022 2:16
6352	5/24/2022 10:13
6353	5/24/2022 2:37
6354	5/18/2022 22:35
6355	5/23/2022 7:32
6356	5/21/2022 4:52
6357	5/17/2022 6:55
6358	5/20/2022 13:54
6359	5/17/2022 15:39
6360	5/25/2022 3:44
6361	5/22/2022 3:27
6362	5/23/2022 17:45
6363	5/17/2022 0:48
6364	5/23/2022 23:08
6365	5/21/2022 15:34
6366	5/22/2022 19:17
6367	5/22/2022 4:03
6368	5/23/2022 15:51
6369	5/19/2022 11:02
6370	5/21/2022 9:34
6371	5/19/2022 23:56
6372	5/19/2022 5:55
6373	5/25/2022 2:29
6374	5/16/2022 17:03
6375	5/24/2022 2:56
6376	5/24/2022 13:38
6377	5/17/2022 9:20
6378	5/17/2022 0:52
6379	5/25/2022 6:48
6380	5/23/2022 15:33
6381	5/18/2022 2:12
6382	5/16/2022 14:10
6383	5/16/2022 14:38
6384	5/21/2022 16:46
6385	5/21/2022 14:47
6386	5/19/2022 17:48
6387	5/17/2022 19:29
6388	5/18/2022 16:54
6389	5/24/2022 2:17
6390	5/22/2022 1:01
6391	5/20/2022 9:55
6392	5/22/2022 7:42
6393	5/25/2022 5:02
6394	5/18/2022 18:27
6395	5/24/2022 16:17
6396	5/17/2022 9:06
6397	5/18/2022 14:09
6398	5/16/2022 17:13
6399	5/17/2022 20:46
6400	5/20/2022 8:08
6401	5/23/2022 17:53
6402	5/22/2022 10:59
6403	5/21/2022 1:56
6404	5/24/2022 16:15
6405	5/20/2022 8:36
6406	5/21/2022 15:34
6407	5/22/2022 22:28
6408	5/22/2022 19:15
6409	5/20/2022 15:22
6410	5/19/2022 16:04
6411	5/18/2022 2:35
6412	5/21/2022 8:48
6413	5/21/2022 18:33
6414	5/22/2022 18:02
6415	5/19/2022 14:29
6416	5/24/2022 21:56
6417	5/17/2022 13:54
6418	5/21/2022 20:45
6419	5/25/2022 6:25
6420	5/21/2022 23:46
6421	5/24/2022 22:23
6422	5/16/2022 18:04
6423	5/22/2022 20:05
6424	5/23/2022 21:41
6425	5/20/2022 11:49
6426	5/21/2022 19:36
6427	5/23/2022 22:26
6428	5/20/2022 1:46
6429	5/20/2022 8:29
6430	5/17/2022 13:46
6431	5/21/2022 3:53
6432	5/16/2022 13:30
6433	5/19/2022 0:41
6434	5/22/2022 20:13
6435	5/19/2022 19:44
6436	5/24/2022 23:47
6437	5/17/2022 0:33
6438	5/19/2022 17:44
6439	5/24/2022 20:58
6440	5/23/2022 19:13
6441	5/22/2022 22:10
6442	5/16/2022 21:14
6443	5/19/2022 22:01
6444	5/21/2022 11:28
6445	5/18/2022 10:18
6446	5/23/2022 9:16
6447	5/18/2022 11:22
6448	5/22/2022 4:55
6449	5/19/2022 2:35
6450	5/20/2022 14:47
6451	5/22/2022 16:21
6452	5/21/2022 13:47
6453	5/17/2022 15:22
6454	5/22/2022 23:00
6455	5/24/2022 18:06
6456	5/21/2022 0:34
6457	5/16/2022 21:46
6458	5/22/2022 13:39
6459	5/16/2022 20:37
6460	5/18/2022 16:59
6461	5/22/2022 21:08
6462	5/19/2022 6:22
6463	5/24/2022 23:33
6464	5/17/2022 2:28
6465	5/21/2022 11:35
6466	5/20/2022 21:22
6467	5/18/2022 15:33
6468	5/20/2022 14:41
6469	5/22/2022 1:14
6470	5/17/2022 15:22
6471	5/23/2022 4:59
6472	5/22/2022 11:57
6473	5/17/2022 1:52
6474	5/16/2022 23:27
6475	5/21/2022 23:06
6476	5/21/2022 2:21
6477	5/21/2022 16:40
6478	5/18/2022 20:22
6479	5/24/2022 16:08
6480	5/21/2022 3:54
6481	5/21/2022 15:17
6482	5/17/2022 0:36
6483	5/21/2022 7:37
6484	5/23/2022 5:53
6485	5/19/2022 18:29
6486	5/20/2022 5:36
6487	5/21/2022 5:29
6488	5/17/2022 16:10
6489	5/19/2022 23:15
6490	5/17/2022 22:53
6491	5/24/2022 18:03
6492	5/23/2022 0:45
6493	5/21/2022 13:08
6494	5/24/2022 13:48
6495	5/19/2022 9:23
6496	5/17/2022 1:57
6497	5/21/2022 3:03
6498	5/23/2022 12:05
6499	5/18/2022 18:13
6500	5/22/2022 3:08
6501	5/18/2022 17:34
6502	5/23/2022 16:05
6503	5/25/2022 0:16
6504	5/19/2022 3:28
6505	5/20/2022 11:12
6506	5/19/2022 11:36
6507	5/18/2022 20:15
6508	5/20/2022 3:07
6509	5/23/2022 18:42
6510	5/24/2022 10:20
6511	5/21/2022 12:01
6512	5/23/2022 2:58
6513	5/21/2022 4:26
6514	5/17/2022 16:41
